id,brand,model,date,year,display_size_inches,display_size_inches_scale,internal_memory_in_gb,internal_memory_in_gb_scale,primary_camera_mega_pixel,primary_camera_mega_pixel_scale,primary_camera,loud_speaker,gps,colors,approx_price_eur,approx_price_eur_scale,battery_mah,battery_mah_scale,ram_in_gb,ram_in_gb_scale,weight_g,weight_g_scale,cluster,cluster_scale
Nokia 230,Nokia,230,2015-12-01,2015.0,2.8,-2.182952554486333,,,2.0,-1.6443283377981346,2 MP| LED flash,Yes,No,Black| White,70.0,-0.3675350941696623,1200.0,-1.4962197696357795,0.0155642023346303,-1.4401635672303796,91.8,-1.3850410120604826,1,0.0
Nokia 230 Dual SIM,Nokia,230 Dual SIM,2015-12-01,2015.0,2.8,-2.182952554486333,,,2.0,-1.6443283377981346,2 MP| LED flash,Yes,No,Black| White,70.0,-0.3675350941696623,1200.0,-1.4962197696357795,0.0155642023346303,-1.4401635672303796,91.8,-1.3850410120604826,1,0.0
OnePlus 2,OnePlus,2,2015-08-01,2015.0,5.5,0.571539721869307,16.0,-0.056649685055736504,13.0,0.697338258971839,13 MP| f/2.0| OIS| laser autofocus| dual-LED flash| ,Yes,Yes with A-GPS GLONASS,Sandstone Black,300.0,0.1484635018640973,3300.0,0.9392816162740073,3.0,1.2661024851582152,175.0,0.5436653313777514,1,0.0
OnePlus X,OnePlus,X,2015-11-01,2015.0,5.0,0.06144855958122556,16.0,-0.056649685055736504,13.0,0.697338258971839,13 MP| f/2.2| phase detection autofocus| LED flash,Yes,Yes with A-GPS GLONASS BDS,Onyx| Ceramic| Champagne,270.0,0.08115933716404168,2525.0,0.040465628616824005,3.0,1.2661024851582152,138.0,-0.31405263385319393,1,0.0
Oppo A31,Oppo,A31,2015-04-01,2015.0,4.5,-0.4486426027068559,8.0,-0.4264596975506252,8.0,-0.3670556486508763,8 MP| autofocus| LED flash,Yes,Yes with A-GPS,White| Blue,150.0,-0.1880573216361807,2000.0,-0.5684097178606227,1.0,-0.5474838915402696,135.0,-0.3835973337367841,1,0.0
Oppo A33,Oppo,A33,2015-11-01,2015.0,5.0,0.06144855958122556,16.0,-0.056649685055736504,8.0,-0.3670556486508763,8 MP| autofocus| LED flash,Yes,Yes with A-GPS,White,240.0,0.013855172463986095,2400.0,-0.10450469197304427,2.0,0.35930929680897283,146.0,-0.12860010083028686,1,0.0
Oppo A53,Oppo,A53,2015-12-01,2015.0,5.5,0.571539721869307,16.0,-0.056649685055736504,13.0,0.697338258971839,13 MP| autofocus| LED flash,Yes,Yes with A-GPS,White/Gold,200.0,-0.0758837138027547,3075.0,0.6783350392122444,2.0,0.35930929680897283,165.0,0.31184966509911755,1,0.0
Oppo A53 (2015),,,2015-12-01,2015.0,5.5,0.571539721869307,16.0,-0.056649685055736504,13.0,0.697338258971839,"13 MP, AF",Yes,GPS,White/Gold,200.0,-0.0758837138027547,3075.0,0.6783350392122444,2.0,0.35930929680897283,165.0,0.31184966509911755,1,0.0
Oppo Joy 3,Oppo,Joy 3,2015-08-01,2015.0,4.5,-0.4486426027068559,4.0,-0.6113647037980695,5.0,-1.0056919932245054,5 MP| autofocus| LED flash,Yes,Yes with A-GPS,White| Gray,130.0,-0.23292676476955107,2000.0,-0.5684097178606227,1.0,-0.5474838915402696,135.0,-0.3835973337367841,1,0.0
Oppo Joy Plus,Oppo,Joy Plus,2015-05-01,2015.0,4.0,-0.9587337649949373,4.0,-0.6113647037980695,15.0,1.123095822020925,3.15 MP| LED flash,Yes,Yes with A-GPS,White| Blue,100.0,-0.30023092946960667,1700.0,-0.9163384872763065,1.0,-0.5474838915402696,125.0,-0.615413000015418,1,0.0
Oppo Mirror 3,Oppo,Mirror 3,2015-01-01,2015.0,4.7,-0.24460613779162313,8.0,-0.4264596975506252,8.0,-0.3670556486508763,8 MP| autofocus| LED flash,Yes,Yes with A-GPS,White| Blue,270.0,0.08115933716404168,2000.0,-0.5684097178606227,1.0,-0.5474838915402696,130.0,-0.4995051668761011,1,0.0
Oppo Mirror 5,Oppo,Mirror 5,2015-08-01,2015.0,5.0,0.06144855958122556,16.0,-0.056649685055736504,8.0,-0.3670556486508763,8 MP| autofocus| LED flash,Yes,Yes with A-GPS,White| Blue,220.0,-0.0310142706693843,2420.0,-0.08130944067866534,2.0,0.35930929680897283,160.0,0.19594183195980058,1,0.0
Oppo Mirror 5s,Oppo,Mirror 5s,2015-08-01,2015.0,5.0,0.06144855958122556,16.0,-0.056649685055736504,8.0,-0.3670556486508763,8 MP| autofocus| LED flash,Yes,Yes with A-GPS,White,,,2420.0,-0.08130944067866534,2.0,0.35930929680897283,160.0,0.19594183195980058,1,0.0
Oppo N3,Oppo,N3,2015-01-01,2015.0,5.5,0.571539721869307,32.0,0.6829703399340409,16.0,1.3359746035454683,16 MP (Schneider Kreuznach certified)| autofocus| dual-LED flash| ,Yes,Yes with A-GPS GLONASS,White,550.0,0.7093315410312272,3000.0,0.5913528468583235,2.0,0.35930929680897283,192.0,0.937751964051429,1,0.0
Oppo Neo 5 (2015),Oppo,Neo 5 (2015),2015-08-01,2015.0,4.5,-0.4486426027068559,16.0,-0.056649685055736504,8.0,-0.3670556486508763,8 MP| f/2.0| autofocus| LED flash,Yes,Yes with A-GPS,Blue| White,70.0,-0.3675350941696623,2000.0,-0.5684097178606227,1.0,-0.5474838915402696,135.0,-0.3835973337367841,1,0.0
Oppo Neo 5s,Oppo,Neo 5s,2015-05-01,2015.0,4.5,-0.4486426027068559,8.0,-0.4264596975506252,8.0,-0.3670556486508763,8 MP| autofocus| LED flash,Yes,Yes with A-GPS,Blue| White,160.0,-0.16562260006949547,2000.0,-0.5684097178606227,1.0,-0.5474838915402696,135.0,-0.3835973337367841,1,0.0
Oppo Neo 7,Oppo,Neo 7,2015-10-01,2015.0,5.0,0.06144855958122556,16.0,-0.056649685055736504,8.0,-0.3670556486508763,8 MP| f/2.0| autofocus| LED flash,Yes,Yes with A-GPS,Blue| White,140.0,-0.21049204320286588,2420.0,-0.08130944067866534,1.0,-0.5474838915402696,141.0,-0.2445079339696038,1,0.0
Oppo R1x,Oppo,R1x,2015-01-01,2015.0,5.0,0.06144855958122556,16.0,-0.056649685055736504,13.0,0.697338258971839,13 MP| autofocus| LED flash| ,Yes,Yes with A-GPS GLONASS,Dark blue| White,340.0,0.23820238813083808,2420.0,-0.08130944067866534,2.0,0.35930929680897283,130.0,-0.4995051668761011,1,0.0
Oppo R5s,Oppo,R5s,2015-08-01,2015.0,5.2,0.26548502449645833,32.0,0.6829703399340409,13.0,0.697338258971839,13 MP| autofocus| LED flash,Yes,Yes with A-GPS GLONASS,Gray,200.0,-0.0758837138027547,2000.0,-0.5684097178606227,3.0,1.2661024851582152,155.0,0.08003399882048365,1,0.0
Oppo R7,Oppo,R7,2015-05-01,2015.0,5.0,0.06144855958122556,16.0,-0.056649685055736504,13.0,0.697338258971839,13 MP| f/2.2| Schneider-Kreuznach optics| phase detection autofocus| LED flash| ,Yes,Yes with A-GPS GLONASS,Golden| Silver,360.0,0.2830718312642085,2320.0,-0.19728569715055996,3.0,1.2661024851582152,147.0,-0.10541853420242346,1,0.0
Oppo R7 Plus,Oppo,R7 Plus,2015-05-01,2015.0,6.0,1.0816308841573885,32.0,0.6829703399340409,13.0,0.697338258971839,13 MP| f/2.2| Schneider-Kreuznach optics| laser autofocus| dual-LED flash| ,Yes,Yes with A-GPS GLONASS,Golden| Silver,430.0,0.44011488223100487,4100.0,1.8670916680491643,3.0,1.2661024851582152,192.0,0.937751964051429,1,0.0
Oppo R7 lite,Oppo,R7 lite,2015-10-01,2015.0,5.0,0.06144855958122556,16.0,-0.056649685055736504,13.0,0.697338258971839,13 MP| Schneider-Kreuznach optics| phase detection autofocus| LED flash,Yes,Yes with A-GPS GLONASS,Golden| Silver,250.0,0.036289894030671295,2320.0,-0.19728569715055996,2.0,0.35930929680897283,147.0,-0.10541853420242346,1,0.0
Oppo R7s,Oppo,R7s,2015-12-01,2015.0,5.5,0.571539721869307,32.0,0.6829703399340409,13.0,0.697338258971839,13 MP| f/2.2| phase detection autofocus| LED flash| ,Yes,Yes with A-GPS,Golden,260.0,0.05872461559735649,3070.0,0.6725362263886496,4.0,2.1728956735074574,155.0,0.08003399882048365,1,0.0
Oppo U3,Oppo,U3,2015-04-01,2015.0,5.9,0.9796126516997725,16.0,-0.056649685055736504,13.0,0.697338258971839,13 MP| autofocus| LED flash,Yes,Yes with A-GPS,White| Black,,,3000.0,0.5913528468583235,2.0,0.35930929680897283,195.0,1.0072966639350192,1,0.0
Panasonic Eluga I2,Panasonic,Eluga I2,2015-08-01,2015.0,5.0,0.06144855958122556,8.0,-0.4264596975506252,8.0,-0.3670556486508763,8 MP| autofocus| LED flash,Yes,Yes with A-GPS,Gold| Silver| Gray,120.0,-0.2553614863362363,2000.0,-0.5684097178606227,1.0,-0.5474838915402696,135.0,-0.3835973337367841,1,0.0
Panasonic Eluga Icon,Panasonic,Eluga Icon,2015-08-01,2015.0,5.5,0.571539721869307,16.0,-0.056649685055736504,13.0,0.697338258971839,13 MP| autofocus| LED flash,Yes,Yes with A-GPS,Black,160.0,-0.16562260006949547,3500.0,1.1712341292177966,2.0,0.35930929680897283,147.0,-0.10541853420242346,1,0.0
Panasonic Eluga L 4G,Panasonic,Eluga L 4G,2015-05-01,2015.0,5.0,0.06144855958122556,8.0,-0.4264596975506252,8.0,-0.3670556486508763,8 MP| autofocus| LED flash,Yes,Yes with A-GPS,Blue,190.0,-0.09831843536943989,2000.0,-0.5684097178606227,1.0,-0.5474838915402696,110.0,-0.9631364994333689,1,0.0
Panasonic Eluga L2,Panasonic,Eluga L2,2015-08-01,2015.0,5.5,0.571539721869307,8.0,-0.4264596975506252,8.0,-0.3670556486508763,8 MP| autofocus| LED flash,Yes,Yes with A-GPS,Black| Gray,140.0,-0.21049204320286588,2500.0,0.011471564498850353,1.0,-0.5474838915402696,158.0,0.1495786987040738,1,0.0
Panasonic Eluga Mark,Panasonic,Eluga Mark,2015-12-01,2015.0,5.5,0.571539721869307,16.0,-0.056649685055736504,13.0,0.697338258971839,13 MP| autofocus| LED flash,Yes,Yes with A-GPS,Royal Gold| Metallic Grey,200.0,-0.0758837138027547,2500.0,0.011471564498850353,2.0,0.35930929680897283,145.0,-0.15178166745815025,1,0.0
Panasonic Eluga S mini,Panasonic,Eluga S mini,2015-06-01,2015.0,4.7,-0.24460613779162313,8.0,-0.4264596975506252,8.0,-0.3670556486508763,8 MP| autofocus| LED flash,Yes,Yes with A-GPS,Black| White,130.0,-0.23292676476955107,1980.0,-0.5916049691550016,1.0,-0.5474838915402696,135.0,-0.3835973337367841,1,0.0
Panasonic Eluga Switch,Panasonic,Eluga Switch,2015-10-01,2015.0,5.5,0.571539721869307,32.0,0.6829703399340409,13.0,0.697338258971839,13 MP| autofocus| LED flash,Yes dual speakers,Yes with A-GPS,Gunmetal Grey,270.0,0.08115933716404168,2910.0,0.4869742160336183,2.0,0.35930929680897283,141.0,-0.2445079339696038,1,0.0
Panasonic Eluga U2,Panasonic,Eluga U2,2015-02-01,2015.0,5.0,0.06144855958122556,16.0,-0.056649685055736504,13.0,0.697338258971839,13 MP| autofocus| LED flash,Yes,Yes with A-GPS,Black| White,220.0,-0.0310142706693843,2500.0,0.011471564498850353,2.0,0.35930929680897283,131.0,-0.47632360024823767,1,0.0
Parla Sonic 3.5S,Parla,Sonic 3.5S,2015-07-01,2015.0,3.5,-1.4688249272830187,0.4980544747081712,-0.7732465186061432,2.0,-1.6443283377981346,2 MP| autofocus| LED flash,Yes,A-GPS only,Black| White,,,1300.0,-1.380243513163885,0.2490272373540856,-1.228460877343397,98.0,-1.2413152989677294,1,0.0
Philips I908,Philips,I908,2015-08-01,2015.0,5.0,0.06144855958122556,16.0,-0.056649685055736504,13.0,0.697338258971839,13 MP| f/2.2| autofocus| LED flash,Yes,Yes with A-GPS,Black| White,,,3000.0,0.5913528468583235,2.0,0.35930929680897283,156.0,0.10321556544834704,1,0.0
Philips I928,Philips,I928,2015-09-01,2015.0,6.0,1.0816308841573885,16.0,-0.056649685055736504,13.0,0.697338258971839,13 MP| f/2.0| autofocus| LED flash,Yes,Yes with A-GPS,Black| White,,,3000.0,0.5913528468583235,2.0,0.35930929680897283,168.0,0.3813943649827077,1,0.0
Philips S309,Philips,S309,2015-07-01,2015.0,4.0,-0.9587337649949373,8.0,-0.4264596975506252,5.0,-1.0056919932245054,5 MP| autofocus| LED flash,Yes,Yes with A-GPS,Black| Red,,,1600.0,-1.0323147437482012,1.0,-0.5474838915402696,127.0,-0.5690498667596913,1,0.0
Philips S337,Philips,S337,2015-11-01,2015.0,5.0,0.06144855958122556,8.0,-0.4264596975506252,5.0,-1.0056919932245054,5 MP| autofocus| LED flash,Yes,Yes with A-GPS,Black,,,2000.0,-0.5684097178606227,1.0,-0.5474838915402696,152.0,0.01048929893689348,1,0.0
Philips S396,Philips,S396,2015-06-01,2015.0,5.0,0.06144855958122556,8.0,-0.4264596975506252,8.0,-0.3670556486508763,8 MP| autofocus| LED flash,Yes,Yes with A-GPS,Black,,,2300.0,-0.22048094844493887,1.0,-0.5474838915402696,151.0,-0.012692267690969908,1,0.0
Philips S616,Philips,S616,2015-11-01,2015.0,5.5,0.571539721869307,16.0,-0.056649685055736504,13.0,0.697338258971839,13 MP| autofocus| LED flash,Yes,Yes with A-GPS,Black,,,3000.0,0.5913528468583235,2.0,0.35930929680897283,164.0,0.28866809847125413,1,0.0
Philips V377,Philips,V377,2015-12-01,2015.0,5.0,0.06144855958122556,8.0,-0.4264596975506252,5.0,-1.0056919932245054,5 MP| autofocus| LED flash,Yes,Yes with A-GPS,Black,,,5000.0,2.9108779762962156,1.0,-0.5474838915402696,190.0,0.8913888307957022,1,0.0
Philips V526,Philips,V526,2015-08-01,2015.0,5.0,0.06144855958122556,8.0,-0.4264596975506252,13.0,0.697338258971839,13 MP| autofocus| LED flash,Yes,Yes with A-GPS,Black,,,5000.0,2.9108779762962156,1.0,-0.5474838915402696,189.0,0.8682072641678389,1,0.0
Philips V787,Philips,V787,2015-12-01,2015.0,5.0,0.06144855958122556,16.0,-0.056649685055736504,13.0,0.697338258971839,13 MP| autofocus| LED flash,Yes,Yes with A-GPS,Black,,,5000.0,2.9108779762962156,2.0,0.35930929680897283,164.0,0.28866809847125413,1,0.0
Plum Axe LTE,Plum,Axe LTE,2015-12-01,2015.0,4.0,-0.9587337649949373,8.0,-0.4264596975506252,5.0,-1.0056919932245054,5 MP| autofocus| LED flash,Yes,Yes with A-GPS,Black| White,,,1600.0,-1.0323147437482012,1.0,-0.5474838915402696,124.0,-0.6385945666432814,1,0.0
Plum Boot 2,Plum,Boot 2,2015-12-01,2015.0,1.77,-3.2337403487997807,0.1245136186770428,-0.7905139121856712,3.0,-1.4314495562735916,1.3 MP,Yes,No,Black| Blue| Red| White,,,800.0,-1.960124795523358,0.0622568093385214,-1.3978230292529832,82.0,-1.6122203650135436,1,0.0
Plum Check LTE,Plum,Check LTE,2015-12-01,2015.0,4.5,-0.4486426027068559,8.0,-0.4264596975506252,5.0,-1.0056919932245054,5 MP| LED flash,Yes,Yes with A-GPS,Black| White,,,1600.0,-1.0323147437482012,1.0,-0.5474838915402696,138.0,-0.31405263385319393,1,0.0
Plum Coach Pro,Plum,Coach Pro,2015-01-01,2015.0,6.0,1.0816308841573885,16.0,-0.056649685055736504,8.0,-0.3670556486508763,8 MP| autofocus| LED flash,Yes,Yes with A-GPS,Black| White,,,2400.0,-0.10450469197304427,1.0,-0.5474838915402696,156.0,0.10321556544834704,1,0.0
Plum Gator Plus II,Plum,Gator Plus II,2015-07-01,2015.0,3.5,-1.4688249272830187,4.0,-0.6113647037980695,5.0,-1.0056919932245054,5 MP,Yes,Yes,Black| Orange,,,2100.0,-0.4524334613887281,0.4980544747081712,-1.0026446747972821,171.5,0.4625298481802296,1,0.0
Plum Ram 3G,Plum,Ram 3G,2015-11-01,2015.0,2.4,-2.591025484316798,0.1245136186770428,-0.7905139121856712,2.0,-1.6443283377981346,2 MP,Yes,No,Black| Orange,,,1300.0,-1.380243513163885,0.0622568093385214,-1.3978230292529832,174.0,0.520483764749888,1,0.0
Plum Ram Plus,Plum,Ram Plus,2015-08-01,2015.0,2.0,-2.999098414147263,0.1245136186770428,-0.7905139121856712,3.0,-1.4314495562735916,1.3 MP,Yes,No,Black/Silver| Black/Red,,,2800.0,0.3594003339145342,0.0311284046692607,-1.4260500545712476,188.0,0.8450256975399755,1,0.0
Plum Sync 4.0b,Plum,Sync 4.0b,2015-07-01,2015.0,4.0,-0.9587337649949373,0.4980544747081712,-0.7732465186061432,3.0,-1.4314495562735916,1.3 MP,Yes,Yes with A-GPS,Black| White| Red| Blue,,,1300.0,-1.380243513163885,0.2490272373540856,-1.228460877343397,84.8,-1.5473119784555263,1,0.0
Plum Trigger Plus III,Plum,Trigger Plus III,2015-01-01,2015.0,3.5,-1.4688249272830187,0.4980544747081712,-0.7732465186061432,3.0,-1.4314495562735916,1.3 MP| autofocus| LED flash,Yes,Yes with A-GPS,Black| White| Red| Blue,,,1300.0,-1.380243513163885,0.2490272373540856,-1.228460877343397,97.5,-1.2529060822816611,1,0.0
Posh Icon S510,Posh,Icon S510,2015-10-01,2015.0,5.0,0.06144855958122556,4.0,-0.6113647037980695,5.0,-1.0056919932245054,5 MP| LED flash,Yes with stereo speakers,Yes with A-GPS,Gold| White| Black,,,1800.0,-0.8003622308044119,0.4980544747081712,-1.0026446747972821,115.2,-0.8425923529684791,1,0.0
Posh Kick Lite S410,Posh,Kick Lite S410,2015-08-01,2015.0,4.0,-0.9587337649949373,4.0,-0.6113647037980695,2.0,-1.6443283377981346,2 MP| LED flash,Yes with stereo speakers,Yes with A-GPS,Black| White| Pink| Blue,,,1450.0,-1.206279128456043,0.4980544747081712,-1.0026446747972821,119.0,-0.7545023997825984,1,0.0
Posh Kick X511,Posh,Kick X511,2015-08-01,2015.0,5.0,0.06144855958122556,8.0,-0.4264596975506252,5.0,-1.0056919932245054,5 MP| autofocus| LED flash,Yes with stereo speakers,Yes with A-GPS,Black| White| Gold| Blue,,,1600.0,-1.0323147437482012,1.0,-0.5474838915402696,160.0,0.19594183195980058,1,0.0
Posh Micro X S240,Posh,Micro X S240,2015-07-01,2015.0,2.45,-2.5400163680879895,4.0,-0.6113647037980695,2.0,-1.6443283377981346,2 MP,Yes with stereo speakers,Yes with A-GPS,Black| White| Blue| Pink,,,650.0,-2.1340891802312,0.4980544747081712,-1.0026446747972821,52.7,-2.291440267209941,1,0.0
Posh Primo Plus C353,Posh,Primo Plus C353,2015-08-01,2015.0,3.5,-1.4688249272830187,0.4980544747081712,-0.7732465186061432,,,VGA,Yes with stereo speakers,No,Black| White| Blue| Pink| Yellow,,,1300.0,-1.380243513163885,0.2490272373540856,-1.228460877343397,96.1,-1.2853602755606701,1,0.0
Posh Revel Pro X510,Posh,Revel Pro X510,2015-01-01,2015.0,5.0,0.06144855958122556,4.0,-0.6113647037980695,8.0,-0.3670556486508763,8 MP| autofocus| LED flash,Yes with stereo speakers,Yes with A-GPS GLONASS,Black| White| Blue| Pink| Yellow| Silver,,,2100.0,-0.4524334613887281,0.4980544747081712,-1.0026446747972821,155.0,0.08003399882048365,1,0.0
Posh Titan Max HD E550,Posh,Titan Max HD E550,2015-07-01,2015.0,5.5,0.571539721869307,8.0,-0.4264596975506252,13.0,0.697338258971839,13 MP| autofocus| dual-LED flash,Yes with stereo speakers,Yes with A-GPS,Black| White| Gold,,,2400.0,-0.10450469197304427,1.0,-0.5474838915402696,140.0,-0.26768950059746716,1,0.0
Posh Titan Max HD E600,Posh,Titan Max HD E600,2015-04-01,2015.0,6.0,1.0816308841573885,8.0,-0.4264596975506252,13.0,0.697338258971839,13 MP| autofocus| dual-LED flash,Yes with stereo speakers,Yes with A-GPS,Black| White| Gold,,,3000.0,0.5913528468583235,1.0,-0.5474838915402696,172.0,0.4741206314941612,1,0.0
Posh Ultra 5.0 LTE L500,Posh,Ultra 5.0 LTE L500,2015-07-01,2015.0,5.0,0.06144855958122556,8.0,-0.4264596975506252,8.0,-0.3670556486508763,8 MP| autofocus| LED flash,Yes with stereo speakers,Yes with A-GPS,Black| White,,,2230.0,-0.3016643279752651,1.0,-0.5474838915402696,129.0,-0.5226867335039644,1,0.0
QMobile A1,QMobile,A1,2015-07-01,2015.0,4.5,-0.4486426027068559,8.0,-0.4264596975506252,5.0,-1.0056919932245054,5 MP| autofocus| LED flash,Yes,Yes with A-GPS,Black,100.0,-0.30023092946960667,1700.0,-0.9163384872763065,1.0,-0.5474838915402696,138.0,-0.31405263385319393,1,0.0
QMobile Noir A750,QMobile,Noir A750,2015-02-01,2015.0,5.0,0.06144855958122556,16.0,-0.056649685055736504,13.0,0.697338258971839,13 MP| autofocus| LED flash,Yes,Yes with A-GPS,Black,220.0,-0.0310142706693843,2000.0,-0.5684097178606227,1.0,-0.5474838915402696,158.0,0.1495786987040738,1,0.0
QMobile Noir E8,QMobile,Noir E8,2015-11-01,2015.0,6.0,1.0816308841573885,64.0,2.1622103899135956,24.0,3.039004855741813,24 MP| OIS| phase detection autofocus| dual-LED (dual tone) flash,Yes with stereo speakers,Yes with A-GPS,Black| Gold,400.0,0.37281071753094924,3500.0,1.1712341292177966,3.0,1.2661024851582152,210.0,1.35502016335297,1,0.0
QMobile Noir LT250,QMobile,Noir LT250,2015-02-01,2015.0,4.7,-0.24460613779162313,4.0,-0.6113647037980695,8.0,-0.3670556486508763,8 MP| autofocus| LED flash,Yes,Yes with A-GPS,Black,150.0,-0.1880573216361807,2000.0,-0.5684097178606227,1.0,-0.5474838915402696,119.0,-0.7545023997825984,1,0.0
QMobile Noir M300,QMobile,Noir M300,2015-03-01,2015.0,5.0,0.06144855958122556,8.0,-0.4264596975506252,8.0,-0.3670556486508763,8 MP| autofocus| LED flash,Yes,Yes with A-GPS,Black,160.0,-0.16562260006949547,5000.0,2.9108779762962156,1.0,-0.5474838915402696,180.0,0.6595731645170684,1,0.0
QMobile Noir S1,QMobile,Noir S1,2015-07-01,2015.0,5.0,0.06144855958122556,8.0,-0.4264596975506252,5.0,-1.0056919932245054,5 MP| autofocus| LED flash,Yes,A-GPS only,Black,100.0,-0.30023092946960667,2000.0,-0.5684097178606227,1.0,-0.5474838915402696,152.0,0.01048929893689348,1,0.0
QMobile Noir X450,QMobile,Noir X450,2015-05-01,2015.0,5.0,0.06144855958122556,8.0,-0.4264596975506252,5.0,-1.0056919932245054,5 MP| autofocus| LED flash,Yes,Yes with A-GPS,Black,160.0,-0.16562260006949547,1950.0,-0.62639784609657,1.0,-0.5474838915402696,150.0,-0.03587383431883329,1,0.0
QMobile Noir Z10,QMobile,Noir Z10,2015-11-01,2015.0,5.2,0.26548502449645833,16.0,-0.056649685055736504,13.0,0.697338258971839,13 MP| f/2.2| phase detection autofocus| LED flash,Yes,Yes with A-GPS,Black| White,,,2900.0,0.4753765903864288,3.0,1.2661024851582152,141.0,-0.2445079339696038,1,0.0
QMobile Noir Z7,QMobile,Noir Z7,2015-02-01,2015.0,4.8,-0.1425879053340072,16.0,-0.056649685055736504,8.0,-0.3670556486508763,8 MP| autofocus| LED flash,Yes,Yes with A-GPS,Black,210.0,-0.0534489922360695,2050.0,-0.5104215896246754,1.0,-0.5474838915402696,97.7,-1.2482697689560884,1,0.0
QMobile Noir Z8,QMobile,Noir Z8,2015-03-01,2015.0,5.0,0.06144855958122556,16.0,-0.056649685055736504,13.0,0.697338258971839,13 MP| autofocus| LED flash,Yes,Yes with A-GPS,Black,170.0,-0.14318787850281028,2400.0,-0.10450469197304427,2.0,0.35930929680897283,120.0,-0.731320833154735,1,0.0
QMobile Noir Z9,QMobile,Noir Z9,2015-07-01,2015.0,4.8,-0.1425879053340072,16.0,-0.056649685055736504,8.0,-0.3670556486508763,8 MP| autofocus| LED flash,Yes,Yes with A-GPS,Black,230.0,-0.008579549102699103,2000.0,-0.5684097178606227,2.0,0.35930929680897283,97.0,-1.2644968655955928,1,0.0
QMobile Noir i8,QMobile,Noir i8,2015-05-01,2015.0,4.7,-0.24460613779162313,8.0,-0.4264596975506252,8.0,-0.3670556486508763,8 MP| autofocus| LED flash,Yes with stereo speakers,Yes with A-GPS,Black,100.0,-0.30023092946960667,2120.0,-0.4292382100943492,1.0,-0.5474838915402696,151.0,-0.012692267690969908,1,0.0
Samsung Galaxy A3 (2016),Samsung,Galaxy A3 (2016),2015-12-01,2015.0,4.7,-0.24460613779162313,16.0,-0.056649685055736504,13.0,0.697338258971839,13 MP| f/1.9| autofocus| LED flash,Yes,Yes with A-GPS GLONASS,Black| White| Gold| Pink,200.0,-0.0758837138027547,2300.0,-0.22048094844493887,5.0,3.0796888618566998,132.0,-0.4531420336203743,1,0.0
Samsung Galaxy A5 (2016),Samsung,Galaxy A5 (2016),2015-12-01,2015.0,5.2,0.26548502449645833,16.0,-0.056649685055736504,13.0,0.697338258971839,13 MP| f/1.9| 28mm| OIS| autofocus| LED flash| ,Yes,Yes with A-GPS GLONASS,Black| White| Gold| Pink,270.0,0.08115933716404168,2900.0,0.4753765903864288,2.0,0.35930929680897283,155.0,0.08003399882048365,1,0.0
Samsung Galaxy A7,Samsung,Galaxy A7,2015-02-01,2015.0,5.5,0.571539721869307,16.0,-0.056649685055736504,13.0,0.697338258971839,13 MP| f/2.0| 28mm| autofocus| LED flash| ,Yes,Yes with A-GPS GLONASS/ BDS (market dependant),Pearl White| Midnight Black| Champagne Gold,300.0,0.1484635018640973,2600.0,0.12744782097074497,2.0,0.35930929680897283,141.0,-0.2445079339696038,1,0.0
